overwrite_temp_20260820-021940	Bash	有未提交改動	/Users/Takuro/GGD/packages/shared/src/sim/effects/effect.ts	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-021940/packages/shared/src/sim/effects/effect.ts
overwrite_temp_20260820-021940	Bash	有未提交改動	/Users/Takuro/GGD/packages/shared/src/sim/effects/effectRegistry.ts	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-021940/packages/shared/src/sim/effects/effectRegistry.ts
overwrite_temp_20260820-021940	Bash	有未提交改動	/Users/Takuro/GGD/packages/shared/src/content/schema/effect.ts	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-021940/packages/shared/src/content/schema/effect.ts
overwrite_temp_20260820-021940	Bash	有未提交改動	/Users/Takuro/GGD/packages/shared/src/sim/effects/effect.ts	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-021940/packages/shared/src/sim/effects/effect.ts
overwrite_temp_20260820-021940	Bash	有未提交改動	/Users/Takuro/GGD/packages/shared/src/sim/effects/effectRegistry.ts	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-021940/packages/shared/src/sim/effects/effectRegistry.ts
overwrite_temp_20260820-022147	Bash	有未提交改動	/Users/Takuro/GGD/packages/shared/src/content/schema/effect.ts	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-022147/packages/shared/src/content/schema/effect.ts
overwrite_temp_20260820-022147	Bash	有未提交改動	/Users/Takuro/GGD/packages/shared/src/sim/effects/effect.ts	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-022147/packages/shared/src/sim/effects/effect.ts
overwrite_temp_20260820-022147	Bash	有未提交改動	/Users/Takuro/GGD/packages/shared/src/sim/effects/effectRegistry.ts	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-022147/packages/shared/src/sim/effects/effectRegistry.ts
overwrite_temp_20260820-022147	Bash	有未提交改動	/Users/Takuro/GGD/packages/shared/src/content/schema/effect.ts	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-022147/packages/shared/src/content/schema/effect.ts
overwrite_temp_20260820-022147	Bash	有未提交改動	/Users/Takuro/GGD/packages/shared/src/sim/effects/effect.ts	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-022147/packages/shared/src/sim/effects/effect.ts
overwrite_temp_20260820-022147	Bash	有未提交改動	/Users/Takuro/GGD/packages/shared/src/sim/effects/effectRegistry.ts	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-022147/packages/shared/src/sim/effects/effectRegistry.ts
overwrite_temp_20260820-024335	Bash	未追蹤	/Users/Takuro/GGD/tools/skill-remake/heroes/godie-e002.py	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-024335/tools/skill-remake/heroes/godie-e002.py
overwrite_temp_20260820-024343	Bash	未追蹤	/Users/Takuro/GGD/tools/skill-remake/heroes/godie-zzzz.py	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-024343/tools/skill-remake/heroes/godie-zzzz.py
overwrite_temp_20260820-024422	Bash	未追蹤	/Users/Takuro/GGD/tools/skill-remake/heroes/godie-e002.py	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-024422/tools/skill-remake/heroes/godie-e002.py
overwrite_temp_20260820-024503	Bash	未追蹤	/Users/Takuro/GGD/packages/shared/src/content/schema/effects/zzprobe.ts	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-024503/packages/shared/src/content/schema/effects/zzprobe.ts
overwrite_temp_20260820-024516	Bash	未追蹤	/Users/Takuro/GGD/packages/shared/src/content/descriptionClaims.baseline/godie-zzzz.json	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-024516/packages/shared/src/content/descriptionClaims.baseline/godie-zzzz.json
overwrite_temp_20260820-024616	Bash	未追蹤	/Users/Takuro/GGD/tools/skill-remake/heroes/godie-e002.py	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-024616/tools/skill-remake/heroes/godie-e002.py
overwrite_temp_20260820-024616	Bash	未追蹤	/Users/Takuro/GGD/tools/skill-remake/heroes/godie-h02k.py	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-024616/tools/skill-remake/heroes/godie-h02k.py
overwrite_temp_20260820-030044	Bash	repo 外	/private/tmp/tc.log	/Users/Takuro/.claude/projects/-Users-Takuro-GGD/overwrite-backups/overwrite_temp_20260820-030044/tc.log
overwrite_temp_20260820-030653	Bash	repo 外	/private/tmp/t2.log	/Users/Takuro/.claude/projects/-Users-Takuro-GGD/overwrite-backups/overwrite_temp_20260820-030653/t2.log
overwrite_temp_20260820-030948	Bash	repo 外	/private/tmp/t3.log	/Users/Takuro/.claude/projects/-Users-Takuro-GGD/overwrite-backups/overwrite_temp_20260820-030948/t3.log
overwrite_temp_20260820-032417	Bash	repo 外	/private/tmp/ggd-tsc.log	/Users/Takuro/.claude/projects/-Users-Takuro-GGD/overwrite-backups/overwrite_temp_20260820-032417/ggd-tsc.log
overwrite_temp_20260820-033612	Bash	SKIP(git 有)	/Users/Takuro/GGD/packages/shared/src/ops/vfxOrientDerived.test.ts	
overwrite_temp_20260820-035140	Bash	repo 外	/private/tmp/claude-503/-Users-Takuro-GGD/1fc1e42e-e26b-4bec-88ef-ca25238c0f4c/scratchpad/build.log	/Users/Takuro/.claude/projects/-Users-Takuro-GGD/overwrite-backups/overwrite_temp_20260820-035140/build.log
overwrite_temp_20260820-035241	Bash	repo 外	/private/tmp/claude-503/-Users-Takuro-GGD/1fc1e42e-e26b-4bec-88ef-ca25238c0f4c/scratchpad/build2.log	/Users/Takuro/.claude/projects/-Users-Takuro-GGD/overwrite-backups/overwrite_temp_20260820-035241/build2.log
overwrite_temp_20260820-035633	Bash	repo 外	/tmp/ggd_tc.log	/Users/Takuro/.claude/projects/-Users-Takuro-GGD/overwrite-backups/overwrite_temp_20260820-035633/ggd_tc.log
overwrite_temp_20260820-035726	Bash	repo 外	/private/tmp/claude-503/-Users-Takuro-GGD/1fc1e42e-e26b-4bec-88ef-ca25238c0f4c/scratchpad/build3.log	/Users/Takuro/.claude/projects/-Users-Takuro-GGD/overwrite-backups/overwrite_temp_20260820-035726/build3.log
overwrite_temp_20260820-035755	Bash	repo 外	/private/tmp/claude-503/-Users-Takuro-GGD/1fc1e42e-e26b-4bec-88ef-ca25238c0f4c/scratchpad/tc.log	/Users/Takuro/.claude/projects/-Users-Takuro-GGD/overwrite-backups/overwrite_temp_20260820-035755/tc.log
overwrite_temp_20260820-035824	Bash	有未提交改動	/Users/Takuro/GGD/content/abilities/godie-e00u.passive.json	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-035824/content/abilities/godie-e00u.passive.json
overwrite_temp_20260820-040528	Bash	未追蹤	/Users/Takuro/GGD/packages/shared/src/content/abilityCodeParity.baseline/19.json	/Users/Takuro/GGD/docs/legacy/_overwrites/overwrite_temp_20260820-040528/packages/shared/src/content/abilityCodeParity.baseline/19.json
