timestamp,stage,hero_id,variant,input_file,output_file,action,status,detail
2026-07-25T07:47:16+00:00,normalize,godie-o02p,1,godie-o02p.wav,godie-o02p.wav,loudnorm2pass,ok,
2026-07-25T07:47:16+00:00,normalize,godie-ofar,1,godie-ofar.wav,godie-ofar.wav,loudnorm2pass,ok,
2026-07-25T07:47:16+00:00,normalize,godie-ogld,1,godie-ogld.wav,godie-ogld.wav,loudnorm2pass,ok,
2026-07-25T07:47:17+00:00,normalize,godie-orkn,1,godie-orkn.wav,godie-orkn.wav,loudnorm2pass,ok,
2026-07-25T07:47:17+00:00,normalize,godie-osam,1,godie-osam.wav,godie-osam.wav,loudnorm2pass,ok,
2026-07-25T07:47:17+00:00,normalize,godie-u00h,1,godie-u00h.wav,godie-u00h.wav,loudnorm2pass,verify_warn,loudness -21.2 LUFS outside target
2026-07-25T07:47:17+00:00,normalize,godie-u00j,1,godie-u00j.wav,godie-u00j.wav,loudnorm2pass,ok,
2026-07-25T07:47:18+00:00,normalize,godie-u00k,1,godie-u00k.wav,godie-u00k.wav,loudnorm2pass,ok,
2026-07-25T07:47:18+00:00,normalize,godie-u00l,1,godie-u00l.wav,godie-u00l.wav,loudnorm2pass,ok,
2026-07-25T07:47:18+00:00,normalize,godie-u00n,1,godie-u00n.wav,godie-u00n.wav,loudnorm2pass,ok,
2026-07-25T07:47:19+00:00,normalize,godie-u00v,1,godie-u00v.wav,godie-u00v.wav,loudnorm2pass,verify_warn,loudness -20.8 LUFS outside target
2026-07-25T07:47:19+00:00,normalize,godie-u010,1,godie-u010.wav,godie-u010.wav,loudnorm2pass,ok,
2026-07-25T07:47:19+00:00,normalize,godie-u01u,1,godie-u01u.wav,godie-u01u.wav,loudnorm2pass,ok,
2026-07-25T07:47:20+00:00,normalize,godie-ubal,1,godie-ubal.wav,godie-ubal.wav,loudnorm2pass,ok,
2026-07-25T07:47:20+00:00,normalize,godie-udea,1,godie-udea.wav,godie-udea.wav,loudnorm2pass,ok,
2026-07-25T07:47:20+00:00,normalize,godie-zombiex,1,godie-zombiex.wav,godie-zombiex.wav,loudnorm2pass,ok,
2026-07-25T07:48:02+00:00,normalize,godie-e001,1,godie-e001.wav,godie-e001.wav,loudnorm2pass,ok,
2026-07-25T07:48:03+00:00,normalize,godie-e002,1,godie-e002.wav,godie-e002.wav,loudnorm2pass,ok,
2026-07-25T07:48:03+00:00,normalize,godie-e007,1,godie-e007.wav,godie-e007.wav,loudnorm2pass,ok,
2026-07-25T07:48:03+00:00,normalize,godie-e008,1,godie-e008.wav,godie-e008.wav,loudnorm2pass,ok,
2026-07-25T07:48:03+00:00,normalize,godie-e00k,1,godie-e00k.wav,godie-e00k.wav,loudnorm2pass,ok,
2026-07-25T07:48:04+00:00,normalize,godie-e00r,1,godie-e00r.wav,godie-e00r.wav,loudnorm2pass,ok,
2026-07-25T07:48:04+00:00,normalize,godie-e00w,1,godie-e00w.wav,godie-e00w.wav,loudnorm2pass,ok,
2026-07-25T07:48:04+00:00,normalize,godie-edem,1,godie-edem.wav,godie-edem.wav,loudnorm2pass,ok,
2026-07-25T07:48:05+00:00,normalize,godie-efur,1,godie-efur.wav,godie-efur.wav,loudnorm2pass,ok,
2026-07-25T07:48:05+00:00,normalize,godie-emfr,1,godie-emfr.wav,godie-emfr.wav,loudnorm2pass,ok,
2026-07-25T07:48:05+00:00,normalize,godie-emns,1,godie-emns.wav,godie-emns.wav,loudnorm2pass,ok,
2026-07-25T07:48:06+00:00,normalize,godie-etyr,1,godie-etyr.wav,godie-etyr.wav,loudnorm2pass,ok,
2026-07-25T07:48:06+00:00,normalize,godie-h00l,1,godie-h00l.wav,godie-h00l.wav,loudnorm2pass,ok,
2026-07-25T07:48:06+00:00,normalize,godie-h01n,1,godie-h01n.wav,godie-h01n.wav,loudnorm2pass,ok,
2026-07-25T07:48:07+00:00,normalize,godie-h01u,1,godie-h01u.wav,godie-h01u.wav,loudnorm2pass,ok,
2026-07-25T07:48:07+00:00,normalize,godie-h020,1,godie-h020.wav,godie-h020.wav,loudnorm2pass,ok,
2026-07-25T07:48:07+00:00,normalize,godie-h02k,1,godie-h02k.wav,godie-h02k.wav,loudnorm2pass,ok,
2026-07-25T07:48:08+00:00,normalize,godie-h02r,1,godie-h02r.wav,godie-h02r.wav,loudnorm2pass,ok,
2026-07-25T07:48:08+00:00,normalize,godie-h02u,1,godie-h02u.wav,godie-h02u.wav,loudnorm2pass,ok,
2026-07-25T07:48:08+00:00,normalize,godie-hapm,1,godie-hapm.wav,godie-hapm.wav,loudnorm2pass,ok,
2026-07-25T07:48:09+00:00,normalize,godie-hart,1,godie-hart.wav,godie-hart.wav,loudnorm2pass,ok,
2026-07-25T07:48:09+00:00,normalize,godie-hblm,1,godie-hblm.wav,godie-hblm.wav,loudnorm2pass,ok,
2026-07-25T07:48:10+00:00,normalize,godie-hpal,1,godie-hpal.wav,godie-hpal.wav,loudnorm2pass,ok,
2026-07-25T07:48:10+00:00,normalize,godie-hpb1,1,godie-hpb1.wav,godie-hpb1.wav,loudnorm2pass,ok,
2026-07-25T07:48:10+00:00,normalize,godie-huth,1,godie-huth.wav,godie-huth.wav,loudnorm2pass,ok,
2026-07-25T07:48:10+00:00,normalize,godie-hvsh,1,godie-hvsh.wav,godie-hvsh.wav,loudnorm2pass,ok,
2026-07-25T07:48:11+00:00,normalize,godie-hvwd,1,godie-hvwd.wav,godie-hvwd.wav,loudnorm2pass,ok,
2026-07-25T07:48:11+00:00,normalize,godie-n003,1,godie-n003.wav,godie-n003.wav,loudnorm2pass,ok,
2026-07-25T07:48:11+00:00,normalize,godie-n00b,1,godie-n00b.wav,godie-n00b.wav,loudnorm2pass,ok,
2026-07-25T07:48:12+00:00,normalize,godie-n00p,1,godie-n00p.wav,godie-n00p.wav,loudnorm2pass,ok,
2026-07-25T07:48:12+00:00,normalize,godie-n01c,1,godie-n01c.wav,godie-n01c.wav,loudnorm2pass,ok,
2026-07-25T07:48:12+00:00,normalize,godie-nplh,1,godie-nplh.wav,godie-nplh.wav,loudnorm2pass,ok,
2026-07-25T07:48:13+00:00,normalize,godie-o00k,1,godie-o00k.wav,godie-o00k.wav,loudnorm2pass,ok,
2026-07-25T07:48:13+00:00,normalize,godie-o00l,1,godie-o00l.wav,godie-o00l.wav,loudnorm2pass,ok,
2026-07-25T07:48:13+00:00,normalize,godie-o00x,1,godie-o00x.wav,godie-o00x.wav,loudnorm2pass,ok,
2026-07-25T07:48:13+00:00,normalize,godie-o02p,1,godie-o02p.wav,godie-o02p.wav,loudnorm2pass,ok,
2026-07-25T07:48:14+00:00,normalize,godie-ofar,1,godie-ofar.wav,godie-ofar.wav,loudnorm2pass,ok,
2026-07-25T07:48:14+00:00,normalize,godie-ogld,1,godie-ogld.wav,godie-ogld.wav,loudnorm2pass,ok,
2026-07-25T07:48:14+00:00,normalize,godie-orkn,1,godie-orkn.wav,godie-orkn.wav,loudnorm2pass,ok,
2026-07-25T07:48:15+00:00,normalize,godie-osam,1,godie-osam.wav,godie-osam.wav,loudnorm2pass,ok,
2026-07-25T07:48:15+00:00,normalize,godie-u00h,1,godie-u00h.wav,godie-u00h.wav,loudnorm2pass,ok,
2026-07-25T07:48:15+00:00,normalize,godie-u00j,1,godie-u00j.wav,godie-u00j.wav,loudnorm2pass,ok,
2026-07-25T07:48:16+00:00,normalize,godie-u00k,1,godie-u00k.wav,godie-u00k.wav,loudnorm2pass,ok,
2026-07-25T07:48:16+00:00,normalize,godie-u00l,1,godie-u00l.wav,godie-u00l.wav,loudnorm2pass,ok,
2026-07-25T07:48:16+00:00,normalize,godie-u00n,1,godie-u00n.wav,godie-u00n.wav,loudnorm2pass,ok,
2026-07-25T07:48:17+00:00,normalize,godie-u00v,1,godie-u00v.wav,godie-u00v.wav,loudnorm2pass,verify_warn,true peak -0.5 dBTP above target
2026-07-25T07:48:17+00:00,normalize,godie-u010,1,godie-u010.wav,godie-u010.wav,loudnorm2pass,ok,
2026-07-25T07:48:17+00:00,normalize,godie-u01u,1,godie-u01u.wav,godie-u01u.wav,loudnorm2pass,ok,
2026-07-25T07:48:17+00:00,normalize,godie-ubal,1,godie-ubal.wav,godie-ubal.wav,loudnorm2pass,ok,
2026-07-25T07:48:18+00:00,normalize,godie-udea,1,godie-udea.wav,godie-udea.wav,loudnorm2pass,ok,
2026-07-25T07:48:18+00:00,normalize,godie-zombiex,1,godie-zombiex.wav,godie-zombiex.wav,loudnorm2pass,ok,
